-0.146382	0.004397
0.13453	0.00146785
-1.87138	0.00744182
0.46065	-0.00905635
-0.214253	0.00637084
0.163712	0.00229955
-0.827944	0.00108494
0.298595	-0.0029623
1.05547	-0.00902802
0.0102154	0.000127176
1.17457	-0.0316626
-0.546841	-0.0145938
-1.04944	0.0150517
0.660682	0.0150336
-0.625276	0.0167367
1.48596	0.022733
-0.829081	-5.19283e-05
-2.55912	0.00892839
-0.888707	-0.00621029
-0.539781	-0.0075333
1.01922	0.0192236
-0.628956	0.0130563
-0.482589	-0.0128826
0.339587	-0.00212293
-0.121306	0.00369377
2.10886	-0.0201319
-0.371003	-0.00519532
-0.287389	-0.00410228
-2.30144	-0.0351458
-1.05935	0.00514548
-0.0615274	0.000972615
1.45502	3.2708e-05
1.35433	-0.0125115
0.925328	-0.0140854
-0.243275	0.00672548
1.51561	-0.0419923
0.197497	0.00279687
1.00886	0.00886476
0.439499	-0.00174925
0.438945	-0.00230361
0.645743	9.42026e-05
-0.128149	-0.00314881
-1.68599	-0.027929
1.77643	0.0114379
-0.613857	-0.00732637
0.469861	0.000154875
-0.582398	-0.0158238
0.668493	-0.0149259
-0.103692	-6.38416e-05
0.149386	-0.00139296
0.624049	0.0175188
1.53727	-0.020327
1.17067	-0.0355609
1.07825	0.0137538
-2.05006	-0.0500593
1.17196	-0.0342674
-1.45473	0.000260853
0.136395	0.00333333
-1.11552	0.0176277
-1.71463	0.0503676
1.12422	-0.00892724
-1.73985	0.0251417
-1.47975	-0.0165231
-1.58694	-0.0293385
1.48247	0.0192374
-0.727862	-0.000366499
0.754843	0.0232274
-0.1128	-0.00248793
0.984235	-0.0157651
0.326633	0.00380836
-1.03745	0.0270461
-0.0764704	-0.000654042
-2.08402	0.0449648
0.389231	-0.000169524
0.243215	-0.00678534
0.455092	0.0138439
0.275194	-0.00809337
2.91628	0.0063001
0.272422	0.00629866
-3.20464	-0.0894347
1.86225	-0.0165805
-2.09501	0.0339769
1.05544	-0.00905649
0.310367	0.0071016
-0.00122802	0.00114124
0.404831	-0.00968364
-1.08115	-0.0166595
1.41863	-0.0363568
-0.400148	-0.0107472
0.926096	-0.0133174
-0.358203	0.00554509
0.126072	0.00107198
0.387892	-0.00150816
-0.569566	-0.0029922
-0.634654	0.0073587
0.882249	-0.000247984
-0.677104	0.00631469
0.204175	-0.00308184
1.35715	-0.00969285
-2.453	-0.0268801
-0.315325	0.00568177
-0.379922	0.00947846
-0.608541	-0.00201022
1.35717	-0.00966902
0.0195746	-0.000488325
1.32359	0.0322957
-0.0912438	0.00020817
-0.208138	-0.000880751
-1.61209	0.0459719
0.281664	-0.00162317
0.785215	0.0064147
-0.316253	0.0047532
0.353801	-0.00994692
-0.271609	-0.00548547
-1.77443	-0.00943257
-0.0590157	-0.000302366
-1.53723	0.0203743
-0.0539041	0.00125194
0.386642	-0.00275863
0.129153	-0.00390851
1.54308	-0.014524
-0.388037	0.00136342
0.0763218	0.000505442
-0.644921	0.000727775
-1.68173	-0.0236745
-0.900313	-0.0178163
-0.383684	0.00571609
-0.587587	0.0155286
-0.130386	0.00267534
-2.37398	0.0384839
1.01014	0.010137
-0.981124	0.0188763
0.465062	-0.00464421
1.17503	-0.0311976
-1.54914	0.00845849
-0.944311	-0.00489781
-0.524505	0.00774199
1.06121	-0.00328944
1.52626	-0.0313407
-1.08715	-0.0226554
-0.395067	-0.00566688
-1.8694	0.00943101
0.886654	0.00415673
-0.0245811	-0.00024359
0.281015	-0.00227194
-0.43059	0.0106585
-0.282224	0.00106318
0.98182	-0.0181804
-0.226851	-0.00622665
0.680064	-0.00335536
0.137044	0.00398189
-1.1258	0.00735337
-0.171483	0.000339541
-0.0395065	0.000619294
1.51453	-0.0430703
-0.126506	-0.00150595
0.0306945	-0.000555472
-0.368253	-0.00244477
0.983281	-0.0167194
-0.149726	0.0010531
-0.584821	-0.0182466
-0.432586	0.00866207
1.41966	-0.0353327
-0.127846	-0.00284582
-0.704493	-0.0172033
0.24827	-0.00172959
1.81503	0.0500322
1.151	0.0178491
1.32445	0.0331544
-0.84942	-0.0203908
1.01566	0.0156611
1.16719	0.0340392
-0.0821409	-0.00143486
-0.0890962	0.0018408
-0.0626403	-0.000140272
-0.568668	-0.00209391
0.450628	0.00937993
-0.503789	-0.0037891
0.950093	0.0106801
-0.502095	-0.00209475
1.82362	-0.0552016
-0.93429	0.00512332
0.246156	-0.00384441
